user_id,date,sessions,pages_visited,time_spent,churn_flag
user_161,2025-12-22,3,3,361,0
user_751,2025-12-22,2,7,262,0
user_452,2025-12-22,2,1,592,0
user_8,2025-12-22,0,2,235,0
user_33,2025-12-22,1,9,130,0
user_171,2025-12-22,0,7,297,0
user_97,2025-12-22,0,6,159,0
user_959,2025-12-22,0,3,549,0
user_223,2025-12-22,2,6,66,0
user_633,2025-12-22,0,2,412,0
user_327,2025-12-22,1,6,278,0
user_989,2025-12-22,0,3,472,0
user_645,2025-12-22,1,3,345,0
user_931,2025-12-22,0,5,95,0
user_348,2025-12-22,1,7,195,0
user_547,2025-12-22,2,9,276,0
user_215,2025-12-22,0,6,187,0
user_899,2025-12-22,3,3,283,0
user_132,2025-12-22,0,3,54,1
user_148,2025-12-22,3,9,398,0
user_930,2025-12-22,0,8,111,0
user_471,2025-12-22,1,6,231,0
user_541,2025-12-22,2,5,441,1
user_981,2025-12-22,1,4,594,0
user_955,2025-12-22,1,6,515,0
user_230,2025-12-22,0,1,61,0
user_514,2025-12-22,0,8,143,0
user_131,2025-12-22,2,9,504,0
user_870,2025-12-22,0,9,183,0
user_72,2025-12-22,1,5,215,0
user_235,2025-12-22,1,5,172,0
user_564,2025-12-22,2,6,176,0
user_608,2025-12-22,1,1,68,0
user_895,2025-12-22,2,3,106,0
user_988,2025-12-22,1,4,253,0
user_129,2025-12-22,1,1,101,1
user_136,2025-12-22,1,1,299,0
user_754,2025-12-22,1,1,219,0
user_551,2025-12-22,2,7,531,0
user_888,2025-12-22,1,4,591,0
user_221,2025-12-22,1,7,489,0
user_545,2025-12-22,1,7,538,0
user_917,2025-12-22,0,9,40,0
user_381,2025-12-22,2,5,396,0
user_297,2025-12-22,1,8,39,1
user_29,2025-12-22,2,6,128,0
user_313,2025-12-22,0,9,200,0
user_137,2025-12-22,3,7,232,0
user_809,2025-12-22,3,2,39,1
user_147,2025-12-22,0,3,99,0
user_697,2025-12-22,2,7,416,0
user_637,2025-12-22,0,6,479,0
user_550,2025-12-22,0,2,533,0
user_621,2025-12-22,1,4,153,1
user_368,2025-12-22,0,8,574,0
user_736,2025-12-22,1,5,72,0
user_346,2025-12-22,0,8,281,0
user_727,2025-12-22,0,7,198,1
user_261,2025-12-22,0,9,561,0
user_489,2025-12-22,0,5,281,0
user_977,2025-12-22,0,7,80,0
user_286,2025-12-22,0,9,475,0
user_371,2025-12-22,0,9,304,0
user_694,2025-12-22,2,8,33,0
user_119,2025-12-22,1,1,278,0
user_468,2025-12-22,2,6,179,0
user_658,2025-12-22,2,8,139,0
user_812,2025-12-22,1,9,63,0
user_410,2025-12-22,0,9,99,0
user_264,2025-12-22,1,5,207,0
user_394,2025-12-22,0,1,511,0
user_780,2025-12-22,1,1,354,0
user_160,2025-12-22,0,7,308,0
user_716,2025-12-22,0,1,80,1
user_783,2025-12-22,0,2,517,0
user_849,2025-12-22,0,4,187,0
user_987,2025-12-22,3,3,36,0
user_779,2025-12-22,0,3,589,0
user_655,2025-12-22,3,9,172,0
user_825,2025-12-22,3,1,54,0
user_864,2025-12-22,0,4,392,0
user_425,2025-12-22,1,8,57,0
user_112,2025-12-22,1,3,98,0
user_769,2025-12-22,2,6,198,0
user_153,2025-12-22,2,3,437,0
user_1000,2025-12-22,0,8,137,0
user_868,2025-12-22,2,7,126,0
user_863,2025-12-22,1,1,141,0
user_785,2025-12-22,0,6,415,0
user_401,2025-12-22,0,3,211,0
user_245,2025-12-22,2,8,294,0
user_241,2025-12-22,0,6,301,0
user_172,2025-12-22,2,3,403,0
user_690,2025-12-22,2,5,508,0
user_274,2025-12-22,0,4,385,1
user_626,2025-12-22,1,5,382,0
user_764,2025-12-22,1,1,473,0
user_743,2025-12-22,0,4,71,1
user_344,2025-12-22,0,1,293,0
user_216,2025-12-22,0,9,71,0
user_843,2025-12-22,0,6,584,0
user_201,2025-12-22,0,6,487,0
user_638,2025-12-22,3,4,212,0
user_330,2025-12-22,4,6,475,0
user_686,2025-12-22,0,3,526,1
user_958,2025-12-22,0,6,55,0
user_632,2025-12-22,1,5,166,0
user_529,2025-12-22,1,8,433,1
user_169,2025-12-22,0,5,561,1
user_673,2025-12-22,1,3,471,0
user_892,2025-12-22,0,1,184,0
user_834,2025-12-22,2,8,565,0
user_417,2025-12-22,0,8,344,0
user_889,2025-12-22,1,8,84,0
user_84,2025-12-22,0,7,124,0
user_18,2025-12-22,1,3,276,0
user_974,2025-12-22,0,3,476,0
user_521,2025-12-22,1,7,312,0
user_204,2025-12-22,0,2,129,0
user_641,2025-12-22,1,6,374,0
user_846,2025-12-22,0,1,562,0
user_885,2025-12-22,0,4,32,0
user_817,2025-12-22,0,6,344,0
user_104,2025-12-22,0,6,46,0
user_369,2025-12-22,0,3,80,0
user_408,2025-12-22,2,5,387,0
user_742,2025-12-22,1,4,577,1
user_893,2025-12-22,0,1,478,0
user_664,2025-12-22,1,7,507,0
user_192,2025-12-22,2,2,228,0
user_510,2025-12-22,2,2,67,0
user_732,2025-12-22,1,8,121,0
user_898,2025-12-22,0,7,397,0
user_730,2025-12-22,1,1,327,0
user_120,2025-12-22,1,2,531,0
user_739,2025-12-22,0,3,208,0
user_683,2025-12-22,1,3,111,0
user_752,2025-12-22,1,3,173,0
user_125,2025-12-22,0,6,428,0
user_577,2025-12-22,1,2,333,0
user_360,2025-12-22,2,1,461,0
user_303,2025-12-22,1,9,385,0
user_74,2025-12-22,0,1,109,0
user_640,2025-12-22,3,8,68,0
user_985,2025-12-22,1,8,330,0
user_329,2025-12-22,0,6,415,0
user_532,2025-12-22,0,9,264,0
user_669,2025-12-22,0,7,98,0
user_505,2025-12-22,1,8,483,0
user_824,2025-12-22,2,2,205,0
user_682,2025-12-22,0,9,417,0
user_218,2025-12-22,2,1,154,0
user_993,2025-12-22,3,1,218,0
user_66,2025-12-22,0,2,224,0
user_117,2025-12-22,1,9,571,0
user_759,2025-12-22,1,1,458,0
user_520,2025-12-22,0,6,323,0
user_376,2025-12-22,3,4,208,0
user_688,2025-12-22,1,5,335,0
user_390,2025-12-22,1,2,531,0
user_57,2025-12-22,0,3,284,0
user_463,2025-12-22,1,9,367,0
user_311,2025-12-22,2,7,297,0
user_575,2025-12-22,1,2,457,0
user_90,2025-12-22,1,9,162,0
user_709,2025-12-22,1,8,389,0
user_497,2025-12-22,1,9,109,0
user_82,2025-12-22,2,9,277,0
user_596,2025-12-22,0,1,149,1
user_822,2025-12-22,1,8,189,0
user_527,2025-12-22,1,6,61,0
user_324,2025-12-22,0,4,427,0
user_441,2025-12-22,1,2,53,0
user_304,2025-12-22,0,4,480,0
user_786,2025-12-22,1,2,266,0
user_59,2025-12-22,0,8,567,0
user_255,2025-12-22,2,2,33,0
user_183,2025-12-22,1,8,388,0
user_818,2025-12-22,0,4,562,0
user_335,2025-12-22,1,7,149,0
user_976,2025-12-22,0,2,164,1
user_927,2025-12-22,1,2,356,0
user_938,2025-12-22,3,5,154,0
user_847,2025-12-22,0,5,433,0
user_706,2025-12-22,1,7,241,0
user_583,2025-12-22,0,4,404,0
user_263,2025-12-22,2,3,133,0
user_516,2025-12-22,0,7,85,0
user_840,2025-12-22,1,7,142,0
user_285,2025-12-22,2,3,343,0
user_459,2025-12-22,0,2,251,0
user_202,2025-12-22,0,8,436,0
user_435,2025-12-22,1,2,190,0
user_909,2025-12-22,1,8,159,0
user_347,2025-12-22,2,9,265,0
user_850,2025-12-22,0,2,77,0
user_442,2025-12-22,0,6,483,0
user_538,2025-12-22,1,6,521,0
user_113,2025-12-22,1,3,114,0
user_290,2025-12-22,0,1,294,1
user_490,2025-12-22,1,5,82,0
user_105,2025-12-22,1,2,450,0
user_200,2025-12-22,0,6,368,0
user_247,2025-12-22,3,4,407,0
user_419,2025-12-22,2,5,202,0
user_187,2025-12-22,2,8,73,0
user_576,2025-12-22,2,4,215,0
user_476,2025-12-22,2,3,343,0
user_922,2025-12-22,1,6,413,0
user_616,2025-12-22,0,5,108,0
user_792,2025-12-22,2,4,459,0
user_663,2025-12-22,1,4,552,0
user_676,2025-12-22,4,7,132,0
user_667,2025-12-22,1,1,169,0
user_763,2025-12-22,3,4,449,0
user_681,2025-12-22,1,3,589,0
user_799,2025-12-22,1,1,330,0
user_953,2025-12-22,0,6,307,0
user_365,2025-12-22,1,2,271,0
user_63,2025-12-22,0,3,281,0
user_666,2025-12-22,2,3,584,0
user_391,2025-12-22,1,9,504,0
user_913,2025-12-22,4,4,459,0
user_483,2025-12-22,0,1,404,1
user_760,2025-12-22,3,3,49,0
user_87,2025-12-22,2,2,45,0
user_85,2025-12-22,1,6,475,0
user_986,2025-12-22,3,9,492,0
user_855,2025-12-22,1,4,151,0
user_908,2025-12-22,0,8,104,0
user_967,2025-12-22,2,8,383,1
user_970,2025-12-22,2,5,305,0
user_537,2025-12-22,3,2,422,0
user_409,2025-12-22,3,8,310,0
user_326,2025-12-22,2,4,373,0
user_176,2025-12-22,1,9,359,0
user_595,2025-12-22,3,4,187,0
user_778,2025-12-22,1,4,87,0
user_236,2025-12-22,1,6,579,0
user_94,2025-12-22,0,4,348,0
user_300,2025-12-22,0,1,491,0
user_601,2025-12-22,3,8,73,0
user_367,2025-12-22,2,8,277,0
user_40,2025-12-22,1,4,551,0
user_460,2025-12-22,2,5,236,0
user_71,2025-12-22,1,8,555,0
user_448,2025-12-22,0,2,119,1
user_100,2025-12-22,1,6,354,0
user_808,2025-12-22,2,9,399,0
user_687,2025-12-22,0,7,252,0
user_734,2025-12-22,0,1,332,1
user_396,2025-12-22,0,3,238,0
user_526,2025-12-22,1,4,482,0
user_766,2025-12-22,0,3,425,0
user_579,2025-12-22,0,4,279,0
user_359,2025-12-22,1,6,483,0
user_44,2025-12-22,0,7,261,0
user_713,2025-12-22,2,1,392,0
user_31,2025-12-22,4,5,403,0
user_75,2025-12-22,1,3,87,0
user_149,2025-12-22,0,1,137,0
user_771,2025-12-22,1,3,526,0
user_756,2025-12-22,1,8,55,0
user_720,2025-12-22,2,6,127,0
user_196,2025-12-22,2,7,316,0
user_474,2025-12-22,1,6,163,0
user_879,2025-12-22,3,8,306,0
user_52,2025-12-22,2,5,138,0
user_114,2025-12-22,1,9,583,0
user_428,2025-12-22,2,4,481,0
user_833,2025-12-22,1,3,533,0
user_750,2025-12-22,0,7,136,0
user_559,2025-12-22,1,8,560,0
user_450,2025-12-22,1,7,438,0
user_957,2025-12-22,1,7,257,0
user_654,2025-12-22,3,9,393,0
user_156,2025-12-22,2,7,491,0
user_266,2025-12-22,1,5,495,0
user_328,2025-12-22,0,5,540,0
user_862,2025-12-22,0,1,222,0
user_811,2025-12-22,2,7,546,1
user_437,2025-12-22,0,4,152,0
user_747,2025-12-22,0,9,564,0
user_121,2025-12-22,1,6,48,0
user_256,2025-12-22,2,5,533,0
user_91,2025-12-22,1,7,162,1
user_705,2025-12-22,1,1,498,0
user_590,2025-12-22,0,8,260,0
user_496,2025-12-22,1,8,111,0
user_997,2025-12-22,1,1,324,0
user_950,2025-12-22,0,2,507,1
user_58,2025-12-22,1,8,86,0
user_270,2025-12-22,2,5,427,0
user_461,2025-12-22,0,7,522,0
user_228,2025-12-22,0,3,197,0
user_127,2025-12-22,0,8,220,0
user_838,2025-12-22,0,8,213,0
user_828,2025-12-22,1,8,244,1
user_108,2025-12-22,0,8,379,0
user_501,2025-12-22,0,1,118,1
user_456,2025-12-22,1,6,200,0
user_880,2025-12-22,2,9,502,0
user_342,2025-12-22,1,6,523,0
user_914,2025-12-22,3,8,365,0
user_279,2025-12-22,1,7,506,1
user_901,2025-12-22,2,9,191,0
user_293,2025-12-22,1,7,456,1
user_617,2025-12-22,2,8,459,0
user_464,2025-12-22,2,9,493,0
user_244,2025-12-22,1,1,137,0
user_848,2025-12-22,2,5,69,0
user_334,2025-12-22,2,5,584,0
user_123,2025-12-22,0,7,39,0
user_630,2025-12-22,1,7,293,1
user_306,2025-12-22,3,4,60,0
user_560,2025-12-22,0,7,223,1
user_352,2025-12-22,0,9,369,0
user_443,2025-12-22,3,3,567,0
user_558,2025-12-22,1,7,279,0
user_260,2025-12-22,0,5,80,0
user_735,2025-12-22,1,2,79,0
user_517,2025-12-22,1,6,318,0
user_939,2025-12-22,1,5,325,0
user_518,2025-12-22,2,1,309,0
user_282,2025-12-22,1,3,314,1
user_962,2025-12-22,1,1,389,0
user_499,2025-12-22,0,3,131,0
user_86,2025-12-22,1,8,276,0
user_890,2025-12-22,2,1,568,0
user_14,2025-12-22,0,4,236,0
user_832,2025-12-22,0,1,395,0
user_994,2025-12-22,0,4,159,0
user_462,2025-12-22,0,1,580,0
user_478,2025-12-22,1,3,152,0
user_793,2025-12-22,0,6,343,1
user_807,2025-12-22,1,6,75,0
user_9,2025-12-22,2,6,479,0
user_434,2025-12-22,0,7,238,0
user_2,2025-12-22,2,7,327,0
user_299,2025-12-22,0,2,530,1
user_572,2025-12-22,0,6,224,0
user_603,2025-12-22,2,3,51,0
user_358,2025-12-22,1,6,433,0
user_363,2025-12-22,1,4,420,0
user_157,2025-12-22,0,1,235,0
user_479,2025-12-22,1,2,152,0
user_491,2025-12-22,3,7,156,0
user_726,2025-12-22,1,4,488,0
user_578,2025-12-22,0,3,454,0
user_597,2025-12-22,1,1,125,0
user_509,2025-12-22,2,9,218,0
user_775,2025-12-22,1,1,338,0
user_283,2025-12-22,4,1,401,0
user_860,2025-12-22,0,5,338,0
user_374,2025-12-22,1,1,321,0
user_815,2025-12-22,0,9,486,0
user_253,2025-12-22,3,2,83,0
user_449,2025-12-22,0,1,567,0
user_103,2025-12-22,1,8,152,0
user_944,2025-12-22,1,6,136,0
user_95,2025-12-22,0,2,355,0
user_968,2025-12-22,3,6,185,0
user_41,2025-12-22,1,1,75,0
user_111,2025-12-22,0,9,335,0
user_65,2025-12-22,4,2,543,0
user_377,2025-12-22,0,5,322,0
user_973,2025-12-22,1,8,345,0
user_475,2025-12-22,1,5,382,0
user_787,2025-12-22,0,8,284,0
user_5,2025-12-22,0,3,490,0
user_395,2025-12-22,1,9,554,0
user_271,2025-12-22,1,8,117,0
user_511,2025-12-22,2,3,307,0
user_386,2025-12-22,3,3,218,0
user_487,2025-12-22,0,4,598,0
user_93,2025-12-22,0,6,432,0
user_102,2025-12-22,0,3,568,0
user_402,2025-12-22,1,6,422,0
user_481,2025-12-22,1,4,269,0
user_757,2025-12-22,0,8,459,0
user_385,2025-12-22,0,9,456,0
user_6,2025-12-22,1,3,202,0
user_920,2025-12-22,1,1,379,0
user_92,2025-12-22,1,1,64,0
user_741,2025-12-22,0,5,247,0
user_439,2025-12-22,0,4,495,0
user_738,2025-12-22,0,8,503,0
user_139,2025-12-22,1,3,156,0
user_493,2025-12-22,0,5,509,0
user_70,2025-12-22,1,8,589,0
user_124,2025-12-22,1,2,394,0
user_851,2025-12-22,0,8,417,0
user_140,2025-12-22,1,3,521,0
user_225,2025-12-22,1,4,540,0
user_768,2025-12-22,0,7,73,0
user_61,2025-12-22,0,5,44,0
user_745,2025-12-22,2,3,397,0
user_398,2025-12-22,0,7,231,0
user_896,2025-12-22,0,2,132,0
user_267,2025-12-22,0,3,570,0
user_418,2025-12-22,1,4,352,0
user_355,2025-12-22,2,6,440,0
user_523,2025-12-22,1,1,351,0
user_506,2025-12-22,0,4,545,0
user_151,2025-12-22,0,3,96,0
user_473,2025-12-22,0,8,30,0
user_393,2025-12-22,0,9,453,1
user_784,2025-12-22,2,6,237,0
user_699,2025-12-22,2,4,180,0
user_379,2025-12-22,1,6,256,0
user_884,2025-12-22,0,1,201,0
user_865,2025-12-22,0,4,473,0
user_370,2025-12-22,1,4,383,0
user_816,2025-12-22,0,5,433,0
user_659,2025-12-22,0,3,369,0
user_138,2025-12-22,2,1,141,0
user_883,2025-12-22,0,9,232,0
user_731,2025-12-22,0,4,332,0
user_43,2025-12-22,3,9,566,0
user_197,2025-12-22,0,3,134,0
user_242,2025-12-22,2,5,348,0
user_947,2025-12-22,0,2,370,0
user_934,2025-12-22,1,2,103,0
user_321,2025-12-22,0,9,41,0
user_635,2025-12-22,0,9,506,0
user_827,2025-12-22,1,3,371,0
user_67,2025-12-22,0,9,449,1
user_983,2025-12-22,0,9,75,0
user_570,2025-12-22,1,6,215,0
user_528,2025-12-22,2,5,93,0
user_432,2025-12-22,0,3,483,0
user_60,2025-12-22,1,1,282,0
user_894,2025-12-22,0,4,354,0
user_440,2025-12-22,1,8,274,0
user_30,2025-12-22,1,4,343,0
user_429,2025-12-22,0,3,529,0
user_714,2025-12-22,1,2,116,0
user_312,2025-12-22,0,1,216,0
user_354,2025-12-22,1,4,42,0
user_758,2025-12-22,2,7,531,0
user_382,2025-12-22,1,2,342,0
user_13,2025-12-22,1,9,187,0
user_882,2025-12-22,1,9,189,0
user_593,2025-12-22,1,3,478,0
user_213,2025-12-22,3,2,297,0
user_35,2025-12-22,2,7,449,0
user_668,2025-12-22,1,5,249,0
user_195,2025-12-22,2,1,346,0
user_925,2025-12-22,2,7,247,0
user_258,2025-12-22,1,4,163,1
user_625,2025-12-22,1,9,185,0
user_341,2025-12-22,0,2,62,0
user_375,2025-12-22,1,4,330,0
user_519,2025-12-22,0,5,117,0
user_134,2025-12-22,1,5,142,0
user_451,2025-12-22,2,6,186,0
user_109,2025-12-22,1,8,144,0
user_155,2025-12-22,2,8,516,0
user_542,2025-12-22,1,2,353,0
user_280,2025-12-22,3,2,199,0
user_722,2025-12-22,0,1,374,0
user_421,2025-12-22,0,7,254,1
user_224,2025-12-22,0,8,35,0
user_568,2025-12-22,0,7,42,0
user_945,2025-12-22,0,2,338,0
user_167,2025-12-22,0,4,127,0
user_661,2025-12-22,2,4,368,0
user_561,2025-12-22,2,1,329,0
user_457,2025-12-22,0,7,415,0
user_252,2025-12-22,0,2,354,0
user_602,2025-12-22,0,9,417,0
user_803,2025-12-22,0,3,322,0
user_249,2025-12-22,2,2,159,0
user_54,2025-12-22,0,7,399,0
user_946,2025-12-22,0,9,72,0
user_76,2025-12-22,0,6,311,1
user_454,2025-12-22,1,9,236,0
user_534,2025-12-22,0,6,564,0
user_455,2025-12-22,1,8,432,0
user_963,2025-12-22,1,5,290,0
user_810,2025-12-22,1,1,343,0
user_415,2025-12-22,0,4,368,0
user_721,2025-12-22,0,4,185,0
user_32,2025-12-22,0,9,286,0
user_819,2025-12-22,0,8,373,0
user_135,2025-12-22,0,6,32,0
user_867,2025-12-22,0,6,354,1
user_322,2025-12-22,0,3,323,0
user_674,2025-12-22,1,9,165,0
user_262,2025-12-22,0,2,251,0
user_753,2025-12-22,0,2,288,0
user_703,2025-12-22,0,4,184,0
user_907,2025-12-22,2,6,222,0
user_150,2025-12-22,0,9,293,0
user_158,2025-12-22,0,5,527,0
user_193,2025-12-22,2,1,452,0
user_276,2025-12-22,2,2,186,0
user_277,2025-12-22,3,2,321,0
user_839,2025-12-22,1,5,129,0
user_878,2025-12-22,2,2,243,0
user_636,2025-12-22,1,6,199,0
user_859,2025-12-22,1,1,187,0
user_190,2025-12-22,0,4,238,0
user_566,2025-12-22,1,4,290,0
user_978,2025-12-22,1,7,392,0
user_17,2025-12-22,0,3,278,0
user_19,2025-12-22,0,4,352,0
user_122,2025-12-22,1,7,137,0
user_21,2025-12-22,0,8,421,0
user_821,2025-12-22,0,9,65,0
user_767,2025-12-22,0,4,283,1
user_791,2025-12-22,1,2,500,0
user_737,2025-12-22,2,4,402,0
user_755,2025-12-22,0,5,225,1
user_411,2025-12-22,1,5,546,0
user_159,2025-12-22,0,1,130,0
user_536,2025-12-22,1,7,69,0
user_316,2025-12-22,0,7,45,0
user_749,2025-12-22,0,2,76,0
user_116,2025-12-22,0,9,238,1
user_725,2025-12-22,2,6,441,0
user_937,2025-12-22,1,7,310,0
user_904,2025-12-22,1,4,239,0
user_606,2025-12-22,2,8,318,0
user_715,2025-12-22,0,7,382,0
user_308,2025-12-22,1,4,73,0
user_36,2025-12-22,0,6,296,0
user_294,2025-12-22,4,2,439,0
user_62,2025-12-22,2,3,285,1
user_543,2025-12-22,2,1,299,0
user_631,2025-12-22,1,8,300,0
user_331,2025-12-22,1,7,546,0
user_902,2025-12-22,0,7,456,0
user_107,2025-12-22,2,7,502,0
user_488,2025-12-23,0,7,376,0
user_166,2025-12-23,1,5,590,0
user_908,2025-12-23,1,8,355,0
user_415,2025-12-23,2,7,78,0
user_945,2025-12-23,2,7,126,0
user_154,2025-12-23,1,3,300,0
user_617,2025-12-23,2,2,598,0
user_600,2025-12-23,1,4,187,0
user_654,2025-12-23,0,6,340,0
user_973,2025-12-23,0,6,137,0
user_45,2025-12-23,1,2,488,0
user_740,2025-12-23,2,5,70,0
user_428,2025-12-23,2,3,339,1
user_440,2025-12-23,0,3,293,0
user_223,2025-12-23,1,1,586,0
user_645,2025-12-23,0,3,583,0
user_386,2025-12-23,3,6,493,0
user_259,2025-12-23,2,3,59,0
user_706,2025-12-23,2,4,292,0
user_290,2025-12-23,1,5,533,0
user_448,2025-12-23,2,5,224,0
user_432,2025-12-23,3,3,420,0
user_53,2025-12-23,1,1,431,0
user_718,2025-12-23,1,6,401,0
user_460,2025-12-23,1,9,435,0
user_677,2025-12-23,0,1,364,0
user_714,2025-12-23,0,3,329,1
user_506,2025-12-23,0,3,107,0
user_377,2025-12-23,1,1,531,0
user_286,2025-12-23,0,3,87,0
user_976,2025-12-23,1,4,250,0
user_596,2025-12-23,0,7,290,0
user_451,2025-12-23,0,5,130,0
user_334,2025-12-23,1,6,476,0
user_605,2025-12-23,0,3,344,0
user_875,2025-12-23,2,4,532,0
user_742,2025-12-23,0,9,278,0
user_1,2025-12-23,0,6,304,0
user_345,2025-12-23,2,7,374,0
user_56,2025-12-23,1,5,36,0
user_986,2025-12-23,0,2,170,0
user_503,2025-12-23,1,9,214,0
user_604,2025-12-23,1,9,305,0
user_800,2025-12-23,2,8,257,0
user_90,2025-12-23,0,1,449,0
user_602,2025-12-23,0,7,372,0
user_887,2025-12-23,2,7,370,0
user_310,2025-12-23,1,7,467,0
user_225,2025-12-23,0,2,419,0
user_111,2025-12-23,3,8,234,0
user_791,2025-12-23,1,7,30,0
user_216,2025-12-23,1,3,579,0
user_206,2025-12-23,2,7,409,1
user_261,2025-12-23,1,5,51,0
user_175,2025-12-23,1,7,118,0
user_738,2025-12-23,1,9,224,0
user_508,2025-12-23,2,3,555,0
user_626,2025-12-23,1,1,455,0
user_820,2025-12-23,0,7,422,0
user_603,2025-12-23,0,4,253,0
user_975,2025-12-23,0,9,90,0
user_41,2025-12-23,0,2,116,0
user_577,2025-12-23,1,4,383,0
user_704,2025-12-23,0,5,191,0
user_335,2025-12-23,0,8,115,0
user_231,2025-12-23,2,8,426,0
user_611,2025-12-23,1,2,223,0
user_705,2025-12-23,1,7,595,0
user_798,2025-12-23,0,6,206,0
user_781,2025-12-23,0,5,218,0
user_512,2025-12-23,1,6,554,0
user_668,2025-12-23,0,2,369,0
user_638,2025-12-23,0,8,416,0
user_133,2025-12-23,0,1,286,0
user_36,2025-12-23,0,9,256,0
user_554,2025-12-23,1,7,145,0
user_730,2025-12-23,2,7,133,0
user_443,2025-12-23,1,4,103,0
user_924,2025-12-23,0,8,457,0
user_848,2025-12-23,3,7,78,0
user_974,2025-12-23,1,7,549,0
user_92,2025-12-23,0,3,51,1
user_299,2025-12-23,0,7,63,0
user_806,2025-12-23,1,7,465,0
user_151,2025-12-23,0,2,215,0
user_530,2025-12-23,0,9,45,0
user_26,2025-12-23,2,3,46,0
user_77,2025-12-23,3,6,149,0
user_526,2025-12-23,0,1,52,0
user_296,2025-12-23,0,1,136,0
user_105,2025-12-23,1,4,213,0
user_360,2025-12-23,0,9,207,1
user_490,2025-12-23,2,3,179,0
user_218,2025-12-23,1,5,588,0
user_383,2025-12-23,1,5,436,0
user_770,2025-12-23,0,7,327,0
user_433,2025-12-23,1,8,47,0
user_17,2025-12-23,1,1,519,1
user_74,2025-12-23,0,7,120,0
user_862,2025-12-23,1,1,410,0
user_293,2025-12-23,0,8,324,0
user_150,2025-12-23,1,7,52,0
user_281,2025-12-23,0,6,523,0
user_485,2025-12-23,2,5,160,0
user_39,2025-12-23,2,3,176,0
user_627,2025-12-23,0,9,574,1
user_735,2025-12-23,0,3,215,0
user_935,2025-12-23,0,7,256,0
user_210,2025-12-23,2,7,444,0
user_123,2025-12-23,0,1,109,1
user_215,2025-12-23,1,3,274,1
user_884,2025-12-23,0,2,172,0
user_932,2025-12-23,0,6,304,0
user_180,2025-12-23,0,3,139,0
user_672,2025-12-23,2,2,505,0
user_187,2025-12-23,2,5,476,0
user_230,2025-12-23,2,4,426,0
user_402,2025-12-23,4,7,84,0
user_589,2025-12-23,4,6,544,0
user_72,2025-12-23,2,2,37,0
user_816,2025-12-23,2,6,576,0
user_952,2025-12-23,1,2,63,0
user_760,2025-12-23,1,7,434,0
user_309,2025-12-23,2,5,190,0
user_389,2025-12-23,1,1,145,0
user_318,2025-12-23,3,3,171,0
user_394,2025-12-23,2,3,573,0
user_208,2025-12-23,1,3,104,0
user_110,2025-12-23,1,3,105,0
user_775,2025-12-23,1,2,305,0
user_904,2025-12-23,0,9,456,0
user_984,2025-12-23,3,9,310,0
user_595,2025-12-23,2,8,432,0
user_220,2025-12-23,1,2,421,0
user_606,2025-12-23,2,5,268,0
user_8,2025-12-23,0,1,364,0
user_122,2025-12-23,1,8,208,0
user_776,2025-12-23,0,8,289,0
user_337,2025-12-23,1,5,203,0
user_746,2025-12-23,0,5,32,0
user_653,2025-12-23,1,8,137,0
user_23,2025-12-23,1,6,103,1
user_823,2025-12-23,3,4,501,0
user_304,2025-12-23,1,8,564,0
user_61,2025-12-23,2,4,359,0
user_817,2025-12-23,5,3,472,0
user_947,2025-12-23,2,2,366,0
user_427,2025-12-23,1,6,328,0
user_455,2025-12-23,1,3,288,0
user_649,2025-12-23,1,1,208,0
user_838,2025-12-23,0,4,455,1
user_274,2025-12-23,1,1,352,0
user_25,2025-12-23,2,5,223,0
user_582,2025-12-23,2,1,501,0
user_980,2025-12-23,0,6,584,0
user_930,2025-12-23,1,9,308,1
user_804,2025-12-23,2,4,323,0
user_517,2025-12-23,2,9,67,0
user_292,2025-12-23,0,4,168,0
user_238,2025-12-23,0,9,366,0
user_38,2025-12-23,0,7,274,0
user_207,2025-12-23,3,9,72,0
user_82,2025-12-23,3,8,571,0
user_303,2025-12-23,0,6,109,0
user_101,2025-12-23,5,9,259,0
user_551,2025-12-23,0,8,119,0
user_854,2025-12-23,0,9,93,1
user_737,2025-12-23,1,4,196,0
user_478,2025-12-23,1,3,244,0
user_900,2025-12-23,1,5,477,0
user_644,2025-12-23,0,5,187,0
user_786,2025-12-23,1,9,282,0
user_681,2025-12-23,2,8,393,0
user_711,2025-12-23,0,6,353,0
user_174,2025-12-23,2,7,395,0
user_331,2025-12-23,0,2,177,0
user_295,2025-12-23,1,7,33,0
user_873,2025-12-23,2,2,65,0
user_919,2025-12-23,3,4,548,0
user_691,2025-12-23,2,4,520,0
user_849,2025-12-23,0,5,257,0
user_813,2025-12-23,0,2,440,0
user_118,2025-12-23,1,9,589,0
user_351,2025-12-23,2,7,33,0
user_920,2025-12-23,0,6,490,0
user_547,2025-12-23,0,5,586,0
user_381,2025-12-23,1,1,318,0
user_511,2025-12-23,1,9,104,0
user_926,2025-12-23,0,9,175,1
user_801,2025-12-23,1,3,113,0
user_357,2025-12-23,2,4,303,0
user_95,2025-12-23,1,3,130,0
user_757,2025-12-23,2,1,218,0
user_953,2025-12-23,0,7,590,0
user_576,2025-12-23,1,1,475,0
user_858,2025-12-23,2,3,294,0
user_977,2025-12-23,0,7,114,0
user_58,2025-12-23,1,7,210,0
user_826,2025-12-23,1,4,194,0
user_769,2025-12-23,0,4,538,0
user_685,2025-12-23,0,1,277,0
